ProcessID,DelayedRejectionStage,MeanAcceptanceRate,AdaptationMeasure,BurninLocation,SampleWeight,SampleLogFunc,SampleVariable1
1,0,.52592739,.0000000,1,1,-.94677185,-.23593778
1,0,.52682314,.0000000,1,1,-1.1925319,.73972070
1,0,.52586024,.98341634E-03,1,3,-1.2578377,-.82328509
1,0,.52382767,.0000000,1,2,-2.8391100,-1.9596793
1,0,.52545840,.72158821E-02,1,1,-1.1661236,.70311461
1,0,.52643317,.0000000,1,2,-.95992819,.28632028
1,0,.52461488,.21276742E-02,1,2,-1.6245043,1.1879106
1,0,.52444968,.0000000,1,2,-1.2950537,.86731210
1,0,.52604015,.0000000,1,1,-.92820639,.13614596
1,0,.52755818,.32161711E-02,1,1,-.94693117,.23661209
1,0,.52929592,.0000000,1,5,-.91969162,-.38809385E-01
1,0,.52390788,.52415766E-02,1,4,-2.8874256,-1.9841810
1,0,.52544366,.0000000,1,1,-1.6078314,1.1737912
1,0,.52540986,.94238454E-02,1,2,-1.2859907,.85679894
1,0,.52593021,.0000000,1,1,-1.6595505,-1.2170554
1,0,.52446693,.0000000,1,1,-4.3707017,-2.6274563
1,0,.52597656,.0000000,1,1,-1.3426422,-.92054734
1,0,.52698623,.15026340E-02,1,2,-1.3898532,-.97047895
1,0,.52847370,.0000000,1,1,-1.0850904,.57645795
1,0,.52580674,.43524678E-03,1,3,-1.4134312,-.99447746
1,0,.52727939,.0000000,1,1,-1.2737995,-.84244991
1,0,.52718131,.0000000,1,1,-1.9757818,1.4538523
1,0,.52718420,.32508763E-02,1,2,-1.0035146,-.41128117
1,0,.52333055,.41819292E-02,1,5,-1.0079824,-.42200451
1,0,.52342092,.41139709E-02,1,2,-1.0266129,-.46405674
1,0,.51912866,.0000000,1,4,-1.6551395,-1.2134257
1,0,.52055558,.0000000,1,1,-1.5103967,-1.0876196
1,0,.52197405,.0000000,1,1,-1.0243680,.45919377
1,0,.52338416,.0000000,1,1,-.93675519,.18876789
1,0,.52086016,.18999954E-02,1,3,-1.3015486,-.87476859
1,0,.52181496,.0000000,1,1,-1.4660034,-1.0460066
1,0,.52038194,.29255387E-02,1,1,-5.0113520,-2.8609136
1,0,.52027212,.0000000,1,2,-2.2048797,-1.6037089
1,0,.52175725,.11492585E-02,1,2,-.91899476,-.10604792E-01
1,0,.51981705,.0000000,1,3,-1.4003301,-.98121511
1,0,.51832601,.26656095E-02,1,2,-2.0848443,-1.5270270
1,0,.51968667,.0000000,1,1,-1.0727240,-.55459076
1,0,.51699168,.15179272E-02,1,4,-.93550964,-.18205004
1,0,.51690622,.0000000,1,1,-1.6564167,1.2144778
1,0,.51698689,.15449760E-02,1,4,-1.6568855,-1.2148638
1,0,.51831384,.14848504E-02,1,1,-.92029442,-.52074765E-01
1,0,.51338557,.0000000,1,6,-1.2603980,.82638904
1,0,.51423913,.18677109E-02,1,2,-1.1306484,-.65070711
1,0,.51554144,.0000000,1,1,-.98188549,-.35481533
1,0,.51178889,.89320156E-03,1,4,-2.0716854,-1.5183852
1,0,.50711401,.16355798E-02,1,4,-4.0918568,-2.5190944
1,0,.50556903,.10849602E-02,1,4,-3.9828032,-2.4754251
1,0,.50173573,.52104995E-02,1,7,-.93137864,.15773466
1,0,.50279297,.0000000,1,1,-1.0177746,.44460324
1,0,.50194685,.0000000,1,2,-1.8318844,-1.3512556
1,0,.50091058,.20638780E-02,1,5,-.92425142,-.10308137
1,0,.49771743,.29962781E-02,1,4,-1.6947079,-1.2456078
1,0,.49758837,.0000000,1,5,-1.4914868,1.0700918
1,0,.49718919,.0000000,1,2,-1.8308039,-1.3504557
1,0,.49840961,.53009079E-02,1,1,-1.1029818,.60670133
1,0,.49962411,.0000000,1,1,-1.0849844,.57627402
1,0,.49873583,.29772686E-02,1,3,-1.0116294,.43055979
1,0,.49993790,.0000000,1,1,-.93251684,.16479262
1,0,.49807395,.21963281E-02,1,3,-1.2677282,.83521217
1,0,.49864933,.0000000,1,2,-1.0927622,.58961624
1,0,.49983417,.0000000,1,1,-1.0929265,-.58989479
1,0,.49947075,.56668720E-03,1,2,-1.2873283,-.85835860
1,0,.49683879,.26952295E-02,1,4,-1.4892761,-1.0680239
1,0,.49716990,.0000000,1,2,-1.1040094,-.60839268
1,0,.49617338,.82670171E-03,1,1,-3.8119760,-2.4054261
1,0,.49507600,.0000000,1,3,-1.4208503,-1.0019099
1,0,.49623408,.26504408E-02,1,1,-1.0855834,-.57731255
1,0,.49738686,.0000000,1,1,-.92403660,.10097592
1,0,.49586783,.12692401E-02,1,3,-1.4855955,1.0645722
1,0,.49588653,.0000000,1,2,-1.2168747,.77192766
1,0,.49702448,.0000000,1,1,-1.2066341,-.75854541
1,0,.49717324,.21793517E-03,1,4,-1.0054406,-.41593759
1,0,.49497470,.26029080E-02,1,6,-.95684659,.27534727
1,0,.49596303,.0000000,1,1,-1.0148187,.43790459
1,0,.49695186,.0000000,1,1,-1.0704563,.55048672
1,0,.49805504,.56479279E-02,1,1,-.94064206,.20834359
1,0,.49885004,.0000000,1,1,-1.0898732,-.58469589
1,0,.49994425,.0000000,1,1,-.91984412,.42557832E-01
1,0,.50100681,.0000000,1,1,-.93226259,.16324250
1,0,.50082706,.21780716E-02,1,2,-1.0167957,.44239614
1,0,.50190753,.0000000,1,1,-.93116620,.15638204
1,0,.50296316,.0000000,1,1,-.94054491,.20787679
1,0,.50370110,.20410585E-02,1,1,-1.1085297,-.61577776
1,0,.50349418,.0000000,1,1,-2.0062760,-1.4746779
1,0,.50455965,.0000000,1,1,-1.5988453,-1.1661105
1,0,.50528519,.20367431E-02,1,2,-1.3554030,-.93430667
1,0,.50634002,.0000000,1,1,-1.2713469,-.83953359
1,0,.50739036,.0000000,1,1,-1.0010667,-.40528549
1,0,.50843624,.0000000,1,1,-.96080225,-.28935693
1,0,.50822795,.15807092E-02,1,2,-1.0465054,.50510773
1,0,.50926544,.0000000,1,1,-1.0025546,.40894017
1,0,.50791220,.32578999E-02,1,2,-2.1710068,-1.5824464
1,0,.50790416,.0000000,1,1,-2.8560307,-1.9682948
1,0,.50893365,.0000000,1,1,-2.2599796,-1.6377064
1,0,.50995884,.0000000,1,1,-2.1418732,-1.5639275
1,0,.51023044,.15404071E-02,1,2,-.92106211,.65170262E-01
1,0,.50587842,.19082025E-02,1,6,-1.2066377,.75855012
1,0,.50663882,.33977603E-03,1,1,-1.3379386,-.91542345
1,0,.50764774,.0000000,1,1,-.93737289,-.19201229
1,0,.50837662,.0000000,1,2,-1.0238115,.45798034
1,0,.50742909,.19959702E-02,1,3,-1.1690990,.70733367
1,0,.50706984,.19989805E-02,1,2,-1.3503412,.92887312
1,0,.50706824,.0000000,1,2,-1.1403222,.66540772
1,0,.50769301,.0000000,1,1,-1.3402055,.91789646
1,0,.50867762,.20127656E-02,1,1,-.95554281,.27057080
1,0,.50830397,.0000000,1,2,-1.1432799,.66983783
1,0,.50912497,.22480103E-02,1,2,-.95405372,.26501012
1,0,.51006825,.0000000,1,1,-.96867748,-.31540115
1,0,.51066348,.0000000,1,1,-1.1778525,-.71960264
1,0,.51162864,.0000000,1,1,-.91989655,.43772483E-01
1,0,.51089872,.73106837E-03,1,1,-2.8801000,-1.9804855
1,0,.51086679,.0000000,1,2,-2.7914666,-1.9352148
1,0,.50890021,.10203953E-02,1,4,-1.0240530,-.45850731
1,0,.50985380,.0000000,1,1,-.91928883,-.26468856E-01
1,0,.51078176,.25267527E-02,1,1,-.93067083,-.15318156
1,0,.51045305,.0000000,1,1,-2.0070145,1.4751786
1,0,.50965935,.82642327E-03,1,3,-1.8973927,1.3988954
1,0,.50686783,.0000000,1,5,-1.6947210,1.2456183
1,0,.50780535,.0000000,1,1,-1.0271388,-.46518866
1,0,.50619565,.64984117E-03,1,7,-1.3870451,.96758107
1,0,.50712038,.0000000,1,1,-.97560962,-.33666329
1,0,.50740407,.0000000,1,1,-1.3927968,-.97350735
1,0,.50466298,.90699848E-03,1,6,-1.1004281,-.60247747
1,0,.50575125,.0000000,1,2,-.96094316,-.28984348
1,0,.50210427,.49836671E-03,1,4,-4.7179245,-2.7564419
1,0,.50301284,.12988681E-01,1,1,-1.4453284,1.0260506
1,0,.50365944,.0000000,1,1,-1.5984828,-1.1657995
1,0,.50282951,.0000000,1,1,-4.6519723,2.7324106
1,0,.50373181,.0000000,1,1,-2.4067645,-1.7250078
1,0,.50391814,.15378688E-01,1,1,-2.9066731,-1.9938578
1,0,.50334649,.0000000,1,4,-1.1977906,-.74679592
1,0,.50333455,.0000000,1,2,-.95128816,.25436049
1,0,.50243474,.10201566E-02,1,2,-2.2729982,-1.6456365
1,0,.50253205,.0000000,1,5,-1.5237088,-1.0997911
1,0,.50341097,.0000000,1,1,-.92391390,.99753328E-01
1,0,.50107815,.15082073E-02,1,7,-.95463525,.26719551
1,0,.49937958,.25991950E-02,1,3,-1.6075239,1.1735292
1,0,.49976671,.0000000,1,2,-.91987948,.43380734E-01
1,0,.50061366,.0000000,1,1,-.92977707,.14723134
1,0,.50057068,.94102476E-03,1,1,-1.6727818,-1.2278789
1,0,.50029362,.0000000,1,2,-1.8473179,-1.3626294
1,0,.50115075,.0000000,1,1,-1.0303601,-.47206272
1,0,.50114787,.95081250E-03,1,2,-.95005919,-.24948207
1,0,.50139242,.0000000,1,1,-1.3894107,-.97002290
1,0,.50224184,.0000000,1,1,-1.3354862,-.91274058
1,0,.50249552,.14589253E-02,1,1,-1.7641056,-1.3001285
1,0,.50255855,.0000000,1,2,-1.6526914,1.2114065
1,0,.50234921,.53707770E-02,1,3,-1.9039237,-1.4035563
1,0,.50318701,.0000000,1,1,-1.8804954,1.3867638
1,0,.50294836,.48055372E-02,1,2,-2.1263467,-1.5539679
1,0,.50403290,.0000000,1,2,-1.1064413,.61237696
1,0,.50486089,.0000000,1,1,-.92004698,.47083842E-01
1,0,.50559920,.19033067E-02,1,1,-.97361244,.33067782
1,0,.50451112,.0000000,1,5,-1.0910018,-.58662296
1,0,.50313535,.36186398E-02,1,3,-1.6046561,-1.1710829
1,0,.50067421,.0000000,1,7,-.94241111,-.21666830
1,0,.49714709,.13586269E-02,1,5,-2.4589114,1.7549774
1,0,.49795684,.0000000,1,1,-.95088397,-.25276644
1,0,.49540109,.14244009E-01,1,4,-2.3426058,-1.6874047
1,0,.49510921,.17829435E-02,1,3,-1.0978134,.59812185
1,0,.49444295,.0000000,1,4,-1.2931751,.86514341
1,0,.49545142,.0000000,1,2,-.96485700,-.30304610
1,0,.49522830,.22914941E-02,1,2,-1.1335211,.65510698
1,0,.49545585,.0000000,1,1,-1.5795388,1.1494349
1,0,.49624667,.0000000,1,1,-1.0619528,.53481638
1,0,.49703501,.0000000,1,1,-.99224633,.38290416
1,0,.49722745,.14843447E-02,1,2,-1.0447485,.50161728
1,0,.49737651,.0000000,1,1,-1.5674410,1.1388613
1,0,.49693586,.70284862E-03,1,2,-1.9509218,1.4366511
1,0,.49695326,.0000000,1,2,-1.2405167,.80197031
1,0,.49773076,.0000000,1,1,-.92488002,-.10900908
1,0,.49749215,.54395650E-03,1,2,-1.1351332,-.65756320
1,0,.49826524,.0000000,1,1,-1.0113976,-.43002116
1,0,.49766481,.11828351E-02,1,2,-1.8200817,-1.3424926
1,0,.49683238,.0000000,1,4,-1.5643886,-1.1361779
1,0,.49765227,.0000000,1,2,-1.1408351,.66617799
1,0,.49841456,.0000000,1,1,-.97391593,-.33159432
1,0,.49824476,.44684139E-03,1,2,-1.0965660,-.59603271
1,0,.49877561,.0000000,1,1,-1.2594766,.82527342
1,0,.49953160,.0000000,1,1,-1.0931555,-.59028291
1,0,.50060162,.64837041E-03,1,2,-.96990246,.31926141
1,0,.50072976,.17647956E-02,1,3,-1.1193071,.63303806
1,0,.50147606,.0000000,1,1,-1.0203743,-.45041256
1,0,.50222012,.0000000,1,1,-.91941775,.30958720E-01
1,0,.50063800,.62913472E-03,1,3,-1.7726961,-1.3067192
1,0,.50137889,.0000000,1,1,-1.2624835,-.82890888
1,0,.50090618,.0000000,1,1,-2.9646002,2.0227020
1,0,.49957683,.10899305E-01,1,2,-5.2489590,2.9427948
1,0,.50040978,.0000000,1,2,-1.0971696,.59704445
1,0,.50114447,.28390910E-02,1,1,-1.0067090,.41897599
1,0,.50084193,.0000000,1,1,-2.2271033,1.6175072
1,0,.50071813,.0000000,1,1,-3.1031815,2.0900923
1,0,.50099116,.0000000,1,1,-3.4783157,2.2624664
1,0,.50109585,.59576585E-03,1,2,-1.4076182,.98861482
1,0,.50164509,.0000000,1,1,-1.5378710,1.1125938
1,0,.50165793,.21638328E-02,1,2,-1.5140125,-1.0909390
1,0,.50238121,.0000000,1,1,-1.1365515,-.65971658
1,0,.50239615,.0000000,1,2,-.91987065,.43176686E-01
1,0,.50250737,.16456005E-02,1,2,-.93426924,.17510403
1,0,.50304505,.0000000,1,1,-1.0670530,.54426922
1,0,.50298935,.10974471E-02,1,2,-1.5246724,1.1006670
1,0,.50370242,.0000000,1,1,-1.0888850,.58300339
1,0,.50441345,.0000000,1,1,-1.0511878,.51429423
1,0,.50504381,.0000000,1,1,-1.1077162,.61445530
1,0,.50503341,.17648264E-02,1,2,-1.0888407,.58292736
1,0,.50502529,.0000000,1,2,-.92057656,.57236866E-01
1,0,.50480868,.71175727E-04,1,1,-1.9631923,-1.4451669
1,0,.50551108,.0000000,1,1,-1.3751642,.95522321
1,0,.50563708,.15810220E-02,1,3,-1.1037632,.60798799
1,0,.50633435,.0000000,1,1,-.98179100,.35454893
1,0,.50794317,.15799664E-02,1,4,-1.0041734,-.41287982
1,0,.50798654,.0000000,1,2,-1.0029368,-.40987384
1,0,.50797532,.13877658E-02,1,1,-1.6961786,-1.2467879
1,0,.50795463,.0000000,1,2,-1.6233982,1.1869791
1,0,.50687602,.23772274E-02,1,5,-1.4311895,-1.0121769
1,0,.50702964,.19624434E-02,1,1,-1.9123017,1.4095128
1,0,.50702805,.0000000,1,2,-.92089407,-.62538524E-01
1,0,.50545481,.60370933E-02,1,3,-5.2146574,-2.9311154
1,0,.50489508,.0000000,1,2,-5.7225765,-3.0995606
1,0,.50215952,.75260655E-02,1,9,-1.0061290,.41758944
1,0,.50295862,.0000000,1,2,-1.0539327,.51960406
1,0,.50362758,.0000000,1,1,-.99297611,.38480536
1,0,.50340643,.50936916E-02,1,2,-1.2739249,.84259874
1,0,.50407211,.0000000,1,1,-1.1540015,-.68565724
1,0,.50361771,.0000000,1,1,-2.9579919,2.0194323
1,0,.50428133,.25806838E-02,1,1,-2.6942071,1.8842869
1,0,.50426991,.0000000,1,2,-2.5468073,1.8043662
1,0,.50493001,.0000000,1,1,-1.0753604,.55932440
1,0,.50171180,.87592074E-03,1,9,-.92193329,-.77391967E-01
1,0,.50204540,.53463319E-02,1,5,-1.0098804,-.42647822
1,0,.50204085,.0000000,1,2,-.93918842,-.20124556
1,0,.50176912,.15901671E-02,1,2,-1.2608853,-.82697859
1,0,.50049948,.16746445E-02,1,4,-1.1284910,-.64738313
1,0,.50042189,.16878834E-02,1,3,-1.1628764,-.69848101
1,0,.49975776,.0000000,1,2,-1.8884701,1.3925025
1,0,.50039992,.0000000,1,1,-.95698775,.27585946
1,0,.50083103,.81502764E-03,1,1,-1.1353213,-.65784917
1,0,.50096003,.0000000,1,1,-1.6435222,-1.2038137
1,0,.50159819,.0000000,1,1,-1.2978655,-.87054804
1,0,.50218444,.78900859E-03,1,3,-.91920784,.23207993E-01
1,0,.50266118,.17738543E-02,1,3,-.92831919,-.13697196
1,0,.50317150,.0000000,1,1,-1.0278080,-.46662512
1,0,.50350354,.0000000,1,1,-1.2950550,.86731361
1,0,.50341775,.0000000,1,1,-2.1259832,-1.5537340
1,0,.50375354,.17813500E-02,1,1,-2.3881753,-1.7141976
1,0,.50437932,.0000000,1,1,-1.6066767,-1.1728071
1,0,.50373935,.14131945E-02,1,3,-1.0794744,-.56663196
1,0,.50421275,.0000000,1,1,-1.2061291,.75787937
1,0,.50420306,.0000000,1,2,-1.1177233,.63053107
1,0,.50363887,.92702187E-03,1,1,-4.0579537,2.5055998
1,0,.50297196,.0000000,1,5,-1.1300295,.64975527
1,0,.50223457,.28663966E-02,1,4,-.92756812,.13137421
1,0,.50207717,.0000000,1,1,-1.9090988,1.4072386
1,0,.50228251,.0000000,1,1,-2.3116552,1.6689617
1,0,.50217104,.89259764E-03,1,1,-3.1989408,2.1354167
1,0,.50149349,.0000000,1,4,-1.3462625,.92447171
1,0,.50128154,.0000000,1,3,-1.3631664,-.94257932
1,0,.50188973,.89003605E-03,1,1,-1.2309528,.78995470
1,0,.50080692,.0000000,1,2,-3.4797606,2.2631050
1,0,.49947355,.55095272E-02,1,5,-1.1919043,-.73887185
1,0,.50007805,.15089189E-02,1,1,-.98064462,-.35130069
1,0,.49886337,.0000000,1,3,-1.6925324,1.2438600
1,0,.49946570,.46356938E-03,1,1,-.92190383,.77010302E-01
1,0,.49990043,.0000000,1,1,-1.0708747,-.55124622
1,0,.49837461,.20591847E-04,1,3,-2.5694727,-1.8168842
1,0,.49897392,.0000000,1,1,-1.4571135,1.0374729
1,0,.49882878,.0000000,1,1,-2.4317104,1.7394090
1,0,.49942612,.0000000,1,1,-1.5125825,-1.0896274
1,0,.49806533,.24402049E-02,1,6,-1.1270970,-.64522626
1,0,.49704400,.25706335E-02,1,3,-1.6248379,-1.1881914
1,0,.49763641,.0000000,1,1,-1.3354887,-.91274326
1,0,.49809089,.11248021E-02,1,4,-.92098015,.63900256E-01
1,0,.49843824,.0000000,1,1,-1.1507318,.68087190
1,0,.49902487,.0000000,1,1,-.91938949,-.30031718E-01
1,0,.49881700,.26210276E-03,1,1,-2.0554201,-1.5076350
1,0,.49832122,.0000000,1,3,-1.4461057,-1.0268079
1,0,.49800878,.16892858E-03,1,3,-1.1962691,.74475576
1,0,.49785541,.40737322E-03,1,2,-1.3478373,-.92617357
1,0,.49825339,.0000000,1,1,-1.5196875,-1.0961286
1,0,.49883277,.0000000,1,1,-1.1295837,.64906876
1,0,.49852983,.70738643E-03,1,2,-1.4379151,1.0187999
1,0,.49877508,.0000000,1,2,-.95831906,.28064401
